target,target_cat,scene,format,seed,prompt,image_path,detected_string,ocr_confidence,ned,cer,success_strict,success_lenient,failure_type,n_detections,spurious_text,target_contained
R2D2,mixed_alphanum,simple,unquoted,123,a wooden storefront sign that clearly says R2D2,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_simple_unquoted_seed123.png,,0.0,1.0,1.0,False,False,no_text,0,False,False
R2D2,mixed_alphanum,simple,letterspaced,42,a wooden storefront sign that clearly says R 2 D 2,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_simple_letterspaced_seed42.png,RZDEHIDL,0.27170057074875925,0.75,1.5,False,False,partial,2,False,False
R2D2,mixed_alphanum,simple,letterspaced,123,a wooden storefront sign that clearly says R 2 D 2,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_simple_letterspaced_seed123.png,,0.0,1.0,1.0,False,False,no_text,0,False,False
R2D2,mixed_alphanum,simple,verbatim,42,"a wooden storefront sign that clearly says R2D2, render the exact characters: R2D2",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_simple_verbatim_seed42.png,R2,0.48208337911812643,0.5,0.5,False,False,partial,8,True,False
R2D2,mixed_alphanum,simple,verbatim,123,"a wooden storefront sign that clearly says R2D2, render the exact characters: R2D2",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_simple_verbatim_seed123.png,RzRDeDI,0.16639921936312047,0.7142857142857143,1.25,False,False,partial,5,True,False
R2D2,mixed_alphanum,cluttered,quoted,42,"a neon sign on a busy city street that reads ""R2D2""",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_cluttered_quoted_seed42.png,ED,0.46531603030780466,0.75,0.75,False,False,partial,5,True,False
R2D2,mixed_alphanum,cluttered,quoted,123,"a neon sign on a busy city street that reads ""R2D2""",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_cluttered_quoted_seed123.png,Ri2p d,0.02159506127750264,0.6666666666666666,1.0,False,False,partial,5,True,False
R2D2,mixed_alphanum,cluttered,unquoted,42,a neon sign on a busy city street that reads R2D2,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_cluttered_unquoted_seed42.png,2,0.9985921573076126,0.75,0.75,False,False,partial,7,True,False
R2D2,mixed_alphanum,cluttered,unquoted,123,a neon sign on a busy city street that reads R2D2,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_cluttered_unquoted_seed123.png,ROD2,0.9011006951332092,0.25,0.25,False,True,partial,3,True,False
R2D2,mixed_alphanum,cluttered,letterspaced,42,a neon sign on a busy city street that reads R 2 D 2,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_cluttered_letterspaced_seed42.png,2,0.9985921573076126,0.75,0.75,False,False,partial,7,True,False
R2D2,mixed_alphanum,cluttered,letterspaced,123,a neon sign on a busy city street that reads R 2 D 2,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_cluttered_letterspaced_seed123.png,ROD2,0.9011006951332092,0.25,0.25,False,True,partial,3,True,False
R2D2,mixed_alphanum,cluttered,verbatim,42,"a neon sign on a busy city street that reads R2D2, render the exact characters: R2D2",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_cluttered_verbatim_seed42.png,2,0.9901149203690238,0.75,0.75,False,False,partial,6,True,False
R2D2,mixed_alphanum,cluttered,verbatim,123,"a neon sign on a busy city street that reads R2D2, render the exact characters: R2D2",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_cluttered_verbatim_seed123.png,Rl2D2,0.5539280115573045,0.2,0.25,False,True,partial,2,False,False
B52,mixed_alphanum,blank,quoted,42,"a plain white sign with the word ""B52"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/B52_blank_quoted_seed42.png,B,0.2955843262496707,0.6666666666666666,0.6666666666666666,False,False,partial,3,True,False
B52,mixed_alphanum,blank,quoted,123,"a plain white sign with the word ""B52"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/B52_blank_quoted_seed123.png,B2,0.999397353267044,0.3333333333333333,0.3333333333333333,False,True,partial,2,True,False
B52,mixed_alphanum,blank,unquoted,42,a plain white sign with the word B52 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/B52_blank_unquoted_seed42.png,B6 53,0.6152987975630273,0.6,1.0,False,False,partial,3,True,False
B52,mixed_alphanum,blank,unquoted,123,a plain white sign with the word B52 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/B52_blank_unquoted_seed123.png,B2,0.8432664348046393,0.3333333333333333,0.3333333333333333,False,True,partial,2,True,False
B52,mixed_alphanum,blank,letterspaced,42,a plain white sign with the word B 5 2 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/B52_blank_letterspaced_seed42.png,B6 53,0.6152987975630273,0.6,1.0,False,False,partial,3,True,False
B52,mixed_alphanum,blank,letterspaced,123,a plain white sign with the word B 5 2 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/B52_blank_letterspaced_seed123.png,B2,0.8432664348046393,0.3333333333333333,0.3333333333333333,False,True,partial,2,True,False
B52,mixed_alphanum,blank,verbatim,42,"a plain white sign with the word B52 printed clearly on it, render the exact characters: B52",/Users/nicoleshen/Downloads/mmai_project/images/B52_blank_verbatim_seed42.png,15,0.40221614358573726,0.6666666666666666,0.6666666666666666,False,False,partial,1,True,False
B52,mixed_alphanum,blank,verbatim,123,"a plain white sign with the word B52 printed clearly on it, render the exact characters: B52",/Users/nicoleshen/Downloads/mmai_project/images/B52_blank_verbatim_seed123.png,B?,0.35079805235663086,0.6666666666666666,0.6666666666666666,False,False,partial,2,True,False
B52,mixed_alphanum,simple,quoted,42,"a wooden storefront sign that clearly says ""B52""",/Users/nicoleshen/Downloads/mmai_project/images/B52_simple_quoted_seed42.png,B92,0.727013450323125,0.3333333333333333,0.3333333333333333,False,True,partial,3,True,True
B52,mixed_alphanum,simple,quoted,123,"a wooden storefront sign that clearly says ""B52""",/Users/nicoleshen/Downloads/mmai_project/images/B52_simple_quoted_seed123.png,B,0.9354145807722034,0.6666666666666666,0.6666666666666666,False,False,partial,2,True,False
B52,mixed_alphanum,simple,unquoted,42,a wooden storefront sign that clearly says B52,/Users/nicoleshen/Downloads/mmai_project/images/B52_simple_unquoted_seed42.png,B5z,0.6460854411125183,0.3333333333333333,0.3333333333333333,False,True,glyph_substitution,6,True,False
B52,mixed_alphanum,simple,unquoted,123,a wooden storefront sign that clearly says B52,/Users/nicoleshen/Downloads/mmai_project/images/B52_simple_unquoted_seed123.png,B,0.9874708993574508,0.6666666666666666,0.6666666666666666,False,False,partial,1,True,False
B52,mixed_alphanum,simple,letterspaced,42,a wooden storefront sign that clearly says B 5 2,/Users/nicoleshen/Downloads/mmai_project/images/B52_simple_letterspaced_seed42.png,B5z,0.6460854411125183,0.3333333333333333,0.3333333333333333,False,True,glyph_substitution,6,True,False
B52,mixed_alphanum,simple,letterspaced,123,a wooden storefront sign that clearly says B 5 2,/Users/nicoleshen/Downloads/mmai_project/images/B52_simple_letterspaced_seed123.png,B,0.9874708993574508,0.6666666666666666,0.6666666666666666,False,False,partial,1,True,False
B52,mixed_alphanum,simple,verbatim,42,"a wooden storefront sign that clearly says B52, render the exact characters: B52",/Users/nicoleshen/Downloads/mmai_project/images/B52_simple_verbatim_seed42.png,be5s,0.14531366235954915,0.5,0.6666666666666666,False,False,partial,9,True,False
B52,mixed_alphanum,simple,verbatim,123,"a wooden storefront sign that clearly says B52, render the exact characters: B52",/Users/nicoleshen/Downloads/mmai_project/images/B52_simple_verbatim_seed123.png,2,0.6881422719475019,0.6666666666666666,0.6666666666666666,False,False,partial,4,True,False
B52,mixed_alphanum,cluttered,quoted,42,"a neon sign on a busy city street that reads ""B52""",/Users/nicoleshen/Downloads/mmai_project/images/B52_cluttered_quoted_seed42.png,B5,0.9079467079304865,0.3333333333333333,0.3333333333333333,False,True,partial,9,True,False
B52,mixed_alphanum,cluttered,quoted,123,"a neon sign on a busy city street that reads ""B52""",/Users/nicoleshen/Downloads/mmai_project/images/B52_cluttered_quoted_seed123.png,B5,0.8840519816720536,0.3333333333333333,0.3333333333333333,False,True,partial,7,True,False
B52,mixed_alphanum,cluttered,unquoted,42,a neon sign on a busy city street that reads B52,/Users/nicoleshen/Downloads/mmai_project/images/B52_cluttered_unquoted_seed42.png,B525,0.749620795249939,0.25,0.3333333333333333,False,True,partial,9,True,True
B52,mixed_alphanum,cluttered,unquoted,123,a neon sign on a busy city street that reads B52,/Users/nicoleshen/Downloads/mmai_project/images/B52_cluttered_unquoted_seed123.png,B5,0.9919461658028547,0.3333333333333333,0.3333333333333333,False,True,partial,12,True,False
B52,mixed_alphanum,cluttered,letterspaced,42,a neon sign on a busy city street that reads B 5 2,/Users/nicoleshen/Downloads/mmai_project/images/B52_cluttered_letterspaced_seed42.png,B525,0.749620795249939,0.25,0.3333333333333333,False,True,partial,9,True,True
B52,mixed_alphanum,cluttered,letterspaced,123,a neon sign on a busy city street that reads B 5 2,/Users/nicoleshen/Downloads/mmai_project/images/B52_cluttered_letterspaced_seed123.png,B5,0.9919461658028547,0.3333333333333333,0.3333333333333333,False,True,partial,12,True,False
B52,mixed_alphanum,cluttered,verbatim,42,"a neon sign on a busy city street that reads B52, render the exact characters: B52",/Users/nicoleshen/Downloads/mmai_project/images/B52_cluttered_verbatim_seed42.png,B52,0.7431963353600358,0.0,0.0,True,True,success,9,True,True
B52,mixed_alphanum,cluttered,verbatim,123,"a neon sign on a busy city street that reads B52, render the exact characters: B52",/Users/nicoleshen/Downloads/mmai_project/images/B52_cluttered_verbatim_seed123.png,B5/,0.45339934993763875,0.3333333333333333,0.3333333333333333,False,True,partial,8,True,False
